pp,wk,ve,tot
36,2,30,141.31978468352887
36,2,31,141.34262180599697
36,2,32,141.36545892846505
36,2,33,141.38829605093315
36,2,34,141.41113317340125
36,2,35,141.43397029586936
36,2,36,141.45680741833746
36,2,37,141.47964454080557
36,2,38,141.50248166327367
36,2,39,141.52531878574177
36,2,40,141.54815590820988
36,2,41,141.57099303067795
36,2,42,141.59383015314606
36,2,43,141.61666727561416
36,2,44,141.63950439808227
36,3,0,138.6294152540155
36,3,1,138.6522523764836
36,3,2,138.6750894989517
36,3,3,138.6979266214198
36,3,4,138.72076374388791
36,3,5,138.74360086635602
36,3,6,138.76643798882412
36,3,7,138.7892751112922
36,3,8,138.8121122337603
36,3,9,138.8349493562284
36,3,10,138.8577864786965
36,3,11,138.88062360116461
36,3,12,138.90346072363272
36,3,13,138.9262978461008
36,3,14,138.9491349685689
36,3,15,138.971972091037
36,3,16,138.9948092135051
36,3,17,139.0176463359732
36,3,18,139.04048345844132
36,3,19,139.06332058090942
36,3,20,139.08615770337752
36,3,21,139.10899482584563
36,3,22,139.1318319483137
36,3,23,139.1546690707818
36,3,24,139.1775061932499
36,3,25,139.20034331571802
36,3,26,139.22318043818612
36,3,27,139.24601756065422
36,3,28,139.2688546831223
36,3,29,139.2916918055904
36,3,30,139.3145289280585
36,3,31,139.3373660505266
36,3,32,139.36020317299472
36,3,33,139.38304029546282
36,3,34,139.40587741793092
36,3,35,139.42871454039903
36,3,36,139.45155166286713
36,3,37,139.47438878533524
36,3,38,139.4972259078033
36,3,39,139.52006303027142
36,3,40,139.54290015273952
36,3,41,139.56573727520762
36,3,42,139.58857439767573
36,3,43,139.6114115201438
36,3,44,139.6342486426119
36,4,0,136.62415949854517
36,4,1,136.64699662101327
36,4,2,136.66983374348138
36,4,3,136.69267086594945
36,4,4,136.71550798841756
36,4,5,136.73834511088566
36,4,6,136.76118223335376
36,4,7,136.78401935582187
36,4,8,136.80685647828997
36,4,9,136.82969360075805
36,4,10,136.85253072322615
36,4,11,136.87536784569426
36,4,12,136.89820496816236
36,4,13,136.92104209063046
36,4,14,136.94387921309857
36,4,15,136.96671633556667
36,4,16,136.98955345803478
36,4,17,137.01239058050288
36,4,18,137.03522770297099
36,4,19,137.05806482543906
36,4,20,137.08090194790717
36,4,21,137.10373907037527
36,4,22,137.12657619284337
36,4,23,137.14941331531148
36,4,24,137.17225043777955
36,4,25,137.19508756024766
36,4,26,137.21792468271576
36,4,27,137.24076180518387
36,4,28,137.26359892765197
36,4,29,137.28643605012007
36,4,30,137.30927317258818
36,4,31,137.33211029505628
36,4,32,137.3549474175244
36,4,33,137.3777845399925
36,4,34,137.40062166246057
36,4,35,137.42345878492867
36,4,36,137.44629590739677
36,4,37,137.46913302986488
36,4,38,137.49197015233298
36,4,39,137.51480727480106
36,4,40,137.53764439726916
36,4,41,137.56048151973727
36,4,42,137.58331864220537
36,4,43,137.60615576467347
36,4,44,137.62899288714158
36,5,0,134.6189037430748
36,5,1,134.6417408655429
36,5,2,134.66457798801102
36,5,3,134.6874151104791
36,5,4,134.7102522329472
36,5,5,134.7330893554153
36,5,6,134.7559264778834
36,5,7,134.7787636003515
36,5,8,134.80160072281961
36,5,9,134.82443784528772
36,5,10,134.84727496775582
36,5,11,134.87011209022393
36,5,12,134.89294921269203
36,5,13,134.9157863351601
36,5,14,134.9386234576282
36,5,15,134.96146058009631
36,5,16,134.98429770256442
36,5,17,135.00713482503252
36,5,18,135.02997194750063
36,5,19,135.0528090699687
36,5,20,135.0756461924368
36,5,21,135.0984833149049
36,5,22,135.12132043737302
36,5,23,135.14415755984112
36,5,24,135.16699468230922
36,5,25,135.18983180477733
36,5,26,135.21266892724543
36,5,27,135.23550604971354
36,5,28,135.2583431721816
36,5,29,135.28118029464972
36,5,30,135.30401741711782
36,5,31,135.32685453958592
36,5,32,135.34969166205403
36,5,33,135.37252878452213
36,5,34,135.3953659069902
36,5,35,135.4182030294583
36,5,36,135.44104015192642
36,5,37,135.46387727439452
36,5,38,135.48671439686262
36,5,39,135.50955151933073
36,5,40,135.53238864179883
36,5,41,135.55522576426694
36,5,42,135.57806288673504
36,5,43,135.60090000920312
36,5,44,135.62373713167122
37,0,0,146.08116074117095
37,0,1,146.10399786363905
37,0,2,146.12683498610716
37,0,3,146.14967210857526
37,0,4,146.17250923104336
37,0,5,146.19534635351147
37,0,6,146.21818347597957
37,0,7,146.24102059844768
37,0,8,146.26385772091578
37,0,9,146.28669484338386
37,0,10,146.30953196585196
37,0,11,146.33236908832006
37,0,12,146.35520621078817
37,0,13,146.37804333325627
37,0,14,146.40088045572438
37,0,15,146.42371757819245
37,0,16,146.44655470066056
37,0,17,146.46939182312866
37,0,18,146.49222894559676
37,0,19,146.51506606806487
37,0,20,146.53790319053297
37,0,21,146.56074031300108
37,0,22,146.58357743546918
37,0,23,146.60641455793728
37,0,24,146.62925168040536
37,0,25,146.65208880287346
37,0,26,146.67492592534157
37,0,27,146.69776304780967
37,0,28,146.72060017027778
37,0,29,146.74343729274588
37,0,30,146.76627441521396
37,0,31,146.78911153768206
37,0,32,146.81194866015016
37,0,33,146.83478578261827
37,0,34,146.85762290508637
37,0,35,146.88046002755448
37,0,36,146.90329715002258
37,0,37,146.92613427249069
37,0,38,146.9489713949588
37,0,39,146.97180851742687
37,0,40,146.99464563989497
37,0,41,147.01748276236307
37,0,42,147.04031988483118
37,0,43,147.06315700729928
37,0,44,147.08599412976739
37,1,0,144.07590498570062
37,1,1,144.09874210816872
37,1,2,144.12157923063683
37,1,3,144.14441635310493
37,1,4,144.16725347557303
37,1,5,144.1900905980411
37,1,6,144.2129277205092
37,1,7,144.23576484297732
37,1,8,144.25860196544542
37,1,9,144.28143908791353
37,1,10,144.30427621038163
37,1,11,144.3271133328497
37,1,12,144.3499504553178
37,1,13,144.3727875777859
37,1,14,144.39562470025402
37,1,15,144.41846182272212
37,1,16,144.44129894519023
37,1,17,144.46413606765833
37,1,18,144.48697319012643
37,1,19,144.50981031259454
37,1,20,144.53264743506261
37,1,21,144.55548455753072
37,1,22,144.57832167999882
37,1,23,144.60115880246693
37,1,24,144.62399592493503
37,1,25,144.64683304740313
37,1,26,144.6696701698712
37,1,27,144.69250729233931
37,1,28,144.71534441480742
37,1,29,144.73818153727552
37,1,30,144.76101865974363
37,1,31,144.78385578221173
37,1,32,144.80669290467984
37,1,33,144.82953002714794
37,1,34,144.85236714961604
37,1,35,144.87520427208415
37,1,36,144.89804139455222
37,1,37,144.92087851702033
37,1,38,144.94371563948843
37,1,39,144.96655276195654
37,1,40,144.98938988442464
37,1,41,145.01222700689272
37,1,42,145.03506412936082
37,1,43,145.05790125182892
37,1,44,145.08073837429703
37,2,0,142.07064923023026
37,2,1,142.09348635269836
37,2,2,142.11632347516647
37,2,3,142.13916059763457
37,2,4,142.16199772010268
37,2,5,142.18483484257075
37,2,6,142.20767196503886
37,2,7,142.23050908750696
37,2,8,142.25334620997506
37,2,9,142.27618333244317
37,2,10,142.29902045491127
37,2,11,142.32185757737938
37,2,12,142.34469469984748
37,2,13,142.36753182231558
37,2,14,142.3903689447837
37,2,15,142.41320606725176
37,2,16,142.43604318971987
37,2,17,142.45888031218797
37,2,18,142.48171743465608
37,2,19,142.50455455712418
37,2,20,142.52739167959226
37,2,21,142.55022880206036
37,2,22,142.57306592452846
37,2,23,142.59590304699657
37,2,24,142.61874016946467
37,2,25,142.64157729193278
37,2,26,142.66441441440088
37,2,27,142.68725153686898
37,2,28,142.7100886593371
37,2,29,142.7329257818052
37,2,30,142.75576290427327
37,2,31,142.77860002674137
37,2,32,142.80143714920948
37,2,33,142.82427427167758
37,2,34,142.84711139414568
37,2,35,142.8699485166138
37,2,36,142.89278563908186
37,2,37,142.91562276154997
37,2,38,142.93845988401807
37,2,39,142.96129700648618
37,2,40,142.98413412895428
37,2,41,143.00697125142239
37,2,42,143.0298083738905
37,2,43,143.0526454963586
37,2,44,143.0754826188267
37,3,0,140.06539347475993
37,3,1,140.088230597228
37,3,2,140.1110677196961
37,3,3,140.1339048421642
37,3,4,140.15674196463232
37,3,5,140.17957908710042
37,3,6,140.20241620956853
37,3,7,140.22525333203663
37,3,8,140.24809045450473
37,3,9,140.27092757697284
37,3,10,140.29376469944094
37,3,11,140.31660182190902
37,3,12,140.33943894437712
37,3,13,140.36227606684523
37,3,14,140.38511318931333
37,3,15,140.40795031178143
37,3,16,140.43078743424954
37,3,17,140.4536245567176
37,3,18,140.47646167918572
37,3,19,140.49929880165382
37,3,20,140.52213592412193
37,3,21,140.54497304659003
37,3,22,140.56781016905813
37,3,23,140.59064729152624
37,3,24,140.61348441399434
37,3,25,140.63632153646245
37,3,26,140.65915865893052
37,3,27,140.68199578139863
37,3,28,140.70483290386673
37,3,29,140.72767002633483
37,3,30,140.75050714880294
37,3,31,140.77334427127104
37,3,32,140.79618139373912
37,3,33,140.81901851620722
37,3,34,140.84185563867533
37,3,35,140.86469276114343
37,3,36,140.88752988361153
37,3,37,140.91036700607964
37,3,38,140.93320412854774
37,3,39,140.95604125101585
37,3,40,140.97887837348395
37,3,41,141.00171549595203
37,3,42,141.02455261842013
37,3,43,141.04738974088824
37,3,44,141.07022686335634
37,4,0,138.06013771928957
37,4,1,138.08297484175768
37,4,2,138.10581196422578
37,4,3,138.12864908669388
37,4,4,138.151486209162
37,4,5,138.1743233316301
37,4,6,138.1971604540982
37,4,7,138.21999757656627
37,4,8,138.24283469903438
37,4,9,138.26567182150248
37,4,10,138.28850894397058
37,4,11,138.3113460664387
37,4,12,138.3341831889068
37,4,13,138.35702031137487
37,4,14,138.37985743384297
37,4,15,138.40269455631108
37,4,16,138.42553167877918
37,4,17,138.44836880124728
37,4,18,138.4712059237154
37,4,19,138.4940430461835
37,4,20,138.5168801686516
37,4,21,138.5397172911197
37,4,22,138.56255441358778
37,4,23,138.58539153605588
37,4,24,138.60822865852398
37,4,25,138.6310657809921
37,4,26,138.6539029034602
37,4,27,138.6767400259283
37,4,28,138.69957714839637
37,4,29,138.72241427086448
37,4,30,138.74525139333258
37,4,31,138.76808851580068
37,4,32,138.7909256382688
37,4,33,138.8137627607369
37,4,34,138.836599883205
37,4,35,138.8594370056731
37,4,36,138.8822741281412
37,4,37,138.9051112506093
37,4,38,138.92794837307738
37,4,39,138.9507854955455
37,4,40,138.9736226180136
37,4,41,138.9964597404817
37,4,42,139.0192968629498
37,4,43,139.04213398541788
37,4,44,139.06497110788598
37,5,0,136.05488196381924
37,5,1,136.07771908628732
37,5,2,136.10055620875542
37,5,3,136.12339333122353
37,5,4,136.14623045369163
37,5,5,136.16906757615973
37,5,6,136.19190469862784
37,5,7,136.2147418210959
37,5,8,136.23757894356402
37,5,9,136.26041606603212
37,5,10,136.28325318850023
37,5,11,136.30609031096833
37,5,12,136.32892743343643
37,5,13,136.35176455590454
37,5,14,136.37460167837264
37,5,15,136.39743880084075
37,5,16,136.42027592330885
37,5,17,136.44311304577693
37,5,18,136.46595016824503
37,5,19,136.48878729071313
37,5,20,136.51162441318124
37,5,21,136.53446153564934
37,5,22,136.55729865811742
37,5,23,136.58013578058552
37,5,24,136.60297290305363
37,5,25,136.62581002552173
37,5,26,136.64864714798983
37,5,27,136.67148427045794
37,5,28,136.69432139292604
37,5,29,136.71715851539415
37,5,30,136.73999563786225
37,5,31,136.76283276033035
37,5,32,136.78566988279843
37,5,33,136.80850700526653
37,5,34,136.83134412773464
37,5,35,136.85418125020274
37,5,36,136.87701837267085
37,5,37,136.89985549513895
37,5,38,136.92269261760703
37,5,39,136.94552974007513
37,5,40,136.96836686254323
37,5,41,136.99120398501134
37,5,42,137.01404110747944
37,5,43,137.03687822994755
37,5,44,137.05971535241565
38,0,0,147.51713896191538
38,0,1,147.53997608438345
38,0,2,147.56281320685156
38,0,3,147.58565032931966
38,0,4,147.60848745178777
38,0,5,147.63132457425587
38,0,6,147.65416169672397
38,0,7,147.67699881919208
38,0,8,147.69983594166018
38,0,9,147.7226730641283
38,0,10,147.7455101865964
38,0,11,147.76834730906447
38,0,12,147.79118443153257
38,0,13,147.81402155400067
38,0,14,147.83685867646878
38,0,15,147.85969579893688
38,0,16,147.882532921405
38,0,17,147.90537004387306
38,0,18,147.92820716634117
38,0,19,147.95104428880927
38,0,20,147.97388141127738
38,0,21,147.99671853374548
38,0,22,148.01955565621358
38,0,23,148.0423927786817
38,0,24,148.0652299011498
38,0,25,148.0880670236179
38,0,26,148.11090414608597
38,0,27,148.13374126855408
38,0,28,148.15657839102218
38,0,29,148.17941551349028
38,0,30,148.2022526359584
38,0,31,148.2250897584265
38,0,32,148.24792688089457
38,0,33,148.27076400336267
38,0,34,148.29360112583078
38,0,35,148.31643824829888
38,0,36,148.33927537076698
38,0,37,148.3621124932351
38,0,38,148.3849496157032
38,0,39,148.4077867381713
38,0,40,148.4306238606394
38,0,41,148.45346098310748
38,0,42,148.47629810557558
38,0,43,148.49913522804368
38,0,44,148.5219723505118
38,1,0,145.51188320644502
38,1,1,145.53472032891312
38,1,2,145.55755745138123
38,1,3,145.58039457384933
38,1,4,145.60323169631744
38,1,5,145.62606881878554
38,1,6,145.64890594125364
38,1,7,145.67174306372172
38,1,8,145.69458018618982
38,1,9,145.71741730865793
38,1,10,145.74025443112603
38,1,11,145.76309155359414
38,1,12,145.78592867606224
38,1,13,145.80876579853032
38,1,14,145.83160292099842
38,1,15,145.85444004346652
38,1,16,145.87727716593463
38,1,17,145.90011428840273
38,1,18,145.92295141087084
38,1,19,145.94578853333894
38,1,20,145.96862565580705
38,1,21,145.99146277827515
38,1,22,146.01429990074323
38,1,23,146.03713702321133
38,1,24,146.05997414567943
38,1,25,146.08281126814754
38,1,26,146.10564839061564
38,1,27,146.12848551308375
38,1,28,146.15132263555182
38,1,29,146.17415975801993
38,1,30,146.19699688048803
38,1,31,146.21983400295613
38,1,32,146.24267112542424
38,1,33,146.26550824789234
38,1,34,146.28834537036045
38,1,35,146.31118249282855
38,1,36,146.33401961529665
38,1,37,146.35685673776476
38,1,38,146.37969386023283
38,1,39,146.40253098270094
38,1,40,146.42536810516904
38,1,41,146.44820522763715
38,1,42,146.47104235010525
38,1,43,146.49387947257333
38,1,44,146.51671659504143
38,2,0,143.5066274509747
38,2,1,143.52946457344277
38,2,2,143.55230169591087
38,2,3,143.57513881837897
38,2,4,143.59797594084708
38,2,5,143.62081306331518
38,2,6,143.6436501857833
38,2,7,143.66648730825136
38,2,8,143.68932443071947
38,2,9,143.71216155318757
38,2,10,143.73499867565567
38,2,11,143.75783579812378
38,2,12,143.78067292059188
38,2,13,143.80351004306
38,2,14,143.8263471655281
38,2,15,143.8491842879962
38,2,16,143.8720214104643
38,2,17,143.89485853293237
38,2,18,143.91769565540048
38,2,19,143.94053277786858
38,2,20,143.9633699003367
38,2,21,143.9862070228048
38,2,22,144.00904414527287
38,2,23,144.03188126774097
38,2,24,144.05471839020908
38,2,25,144.07755551267718
38,2,26,144.10039263514528
38,2,27,144.1232297576134
38,2,28,144.1460668800815
38,2,29,144.1689040025496
38,2,30,144.1917411250177
38,2,31,144.2145782474858
38,2,32,144.23741536995388
38,2,33,144.26025249242198
38,2,34,144.2830896148901
38,2,35,144.3059267373582
38,2,36,144.3287638598263
38,2,37,144.3516009822944
38,2,38,144.37443810476248
38,2,39,144.39727522723058
38,2,40,144.42011234969868
38,2,41,144.4429494721668
38,2,42,144.4657865946349
38,2,43,144.488623717103
38,2,44,144.5114608395711
38,3,0,141.50137169550433
38,3,1,141.52420881797244
38,3,2,141.54704594044054
38,3,3,141.56988306290862
38,3,4,141.59272018537672
38,3,5,141.61555730784482
38,3,6,141.63839443031293
38,3,7,141.66123155278103
38,3,8,141.68406867524914
38,3,9,141.70690579771724
38,3,10,141.72974292018534
38,3,11,141.75258004265345
38,3,12,141.77541716512155
38,3,13,141.79825428758963
38,3,14,141.82109141005773
38,3,15,141.84392853252584
38,3,16,141.86676565499394
38,3,17,141.88960277746204
38,3,18,141.91243989993015
38,3,19,141.93527702239822
38,3,20,141.95811414486633
38,3,21,141.98095126733443
38,3,22,142.00378838980254
38,3,23,142.02662551227064
38,3,24,142.04946263473875
38,3,25,142.07229975720685
38,3,26,142.09513687967495
38,3,27,142.11797400214306
38,3,28,142.14081112461113
38,3,29,142.16364824707924
38,3,30,142.18648536954734
38,3,31,142.20932249201545
38,3,32,142.23215961448355
38,3,33,142.25499673695165
38,3,34,142.27783385941973
38,3,35,142.30067098188783
38,3,36,142.32350810435594
38,3,37,142.34634522682404
38,3,38,142.36918234929215
38,3,39,142.39201947176025
38,3,40,142.41485659422835
38,3,41,142.43769371669646
38,3,42,142.46053083916456
38,3,43,142.48336796163264
38,3,44,142.50620508410074
38,4,0,139.49611594003397
38,4,1,139.51895306250208
38,4,2,139.54179018497018
38,4,3,139.5646273074383
38,4,4,139.5874644299064
38,4,5,139.6103015523745
38,4,6,139.6331386748426
38,4,7,139.6559757973107
38,4,8,139.6788129197788
38,4,9,139.70165004224688
38,4,10,139.724487164715
38,4,11,139.7473242871831
38,4,12,139.7701614096512
38,4,13,139.7929985321193
38,4,14,139.8158356545874
38,4,15,139.83867277705548
38,4,16,139.86150989952358
38,4,17,139.8843470219917
38,4,18,139.9071841444598
38,4,19,139.9300212669279
38,4,20,139.952858389396
38,4,21,139.9756955118641
38,4,22,139.9985326343322
38,4,23,140.0213697568003
38,4,24,140.0442068792684
38,4,25,140.0670440017365
38,4,26,140.0898811242046
38,4,27,140.1127182466727
38,4,28,140.1355553691408
38,4,29,140.1583924916089
38,4,30,140.18122961407698
38,4,31,140.2040667365451
38,4,32,140.2269038590132
38,4,33,140.2497409814813
38,4,34,140.2725781039494
38,4,35,140.2954152264175
38,4,36,140.3182523488856
38,4,37,140.3410894713537
